task_column,benchmark,task_id,observed_count,missing_count,missing_fraction,observed_mean,observed_std,observed_min,observed_max,imputed_mean,imputed_normalized_mean,imputed_normalized_std,strength_correlation,difficulty_tier,negative_count,gt_one_count,is_bounded_score_task,is_reliable_observed_task,is_discriminative_task,is_mix_candidate_pool,mix_selection_score
hle/hle/hle__66eb533fcd1fb71d6d1127e4,hle,hle/hle__66eb533fcd1fb71d6d1127e4,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__66eb5e0edac136580220ff38,hle,hle/hle__66eb5e0edac136580220ff38,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__66eb707cb1d5bf033573afa3,hle,hle/hle__66eb707cb1d5bf033573afa3,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__66eb968f69502893cf210115,hle,hle/hle__66eb968f69502893cf210115,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__66eba0ac68e7d4b6c48bb022,hle,hle/hle__66eba0ac68e7d4b6c48bb022,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__66ebb1e8709fbb756c1f7b74,hle,hle/hle__66ebb1e8709fbb756c1f7b74,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__66ebdd180b3bc8785f19e9c0,hle,hle/hle__66ebdd180b3bc8785f19e9c0,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__66ebefa090db075818df99a9,hle,hle/hle__66ebefa090db075818df99a9,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__66ec02c52ec65d6153428744,hle,hle/hle__66ec02c52ec65d6153428744,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0019230769230769232
hle/hle/hle__66ec0ed8b0ae7f67e365a163,hle,hle/hle__66ec0ed8b0ae7f67e365a163,2,24,0.9230769230769232,0.5,0.5,0.0,1.0,0.3608004185703496,-0.448885226069719,1.0304719822506123,0.1102027277009369,medium,0,0,True,False,True,False,1.0640488815470908
hle/hle/hle__66ec11b230ba0debf40b1fec,hle,hle/hle__66ec11b230ba0debf40b1fec,2,24,0.9230769230769232,0.5,0.5,0.0,1.0,0.3608004185703496,-0.448885226069719,1.0304719822506123,0.1102027277009369,medium,0,0,True,False,True,False,1.0640488815470908
hle/hle/hle__66ec2799da20d530acf3bf1e,hle,hle/hle__66ec2799da20d530acf3bf1e,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ec3bbf2071da7a7048fd37,hle,hle/hle__66ec3bbf2071da7a7048fd37,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ec5131c583351821bff661,hle,hle/hle__66ec5131c583351821bff661,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ec5671713826aca26a9dba,hle,hle/hle__66ec5671713826aca26a9dba,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ec5c9bf633b774fa320b36,hle,hle/hle__66ec5c9bf633b774fa320b36,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ec6ad7b64b08f801db4fde,hle,hle/hle__66ec6ad7b64b08f801db4fde,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ec877286c7331c303480f5,hle,hle/hle__66ec877286c7331c303480f5,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ec89f3f215bf00d749dc21,hle,hle/hle__66ec89f3f215bf00d749dc21,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ecb2eb54baa602e636a457,hle,hle/hle__66ecb2eb54baa602e636a457,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ecd3c6e8b95a8f971fb485,hle,hle/hle__66ecd3c6e8b95a8f971fb485,2,24,0.9230769230769232,0.5,0.5,0.0,1.0,0.3608004185703496,-0.448885226069719,1.0304719822506123,0.1102027277009369,medium,0,0,True,False,True,False,1.0640488815470908
hle/hle/hle__66ecddac93c4bf17acb6c106,hle,hle/hle__66ecddac93c4bf17acb6c106,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ecf59741de2844089fc54b,hle,hle/hle__66ecf59741de2844089fc54b,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ecfd03e7478ca5fcbb7495,hle,hle/hle__66ecfd03e7478ca5fcbb7495,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ed23aa629fe9acce7dd93d,hle,hle/hle__66ed23aa629fe9acce7dd93d,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ed28dfde312a049a78b3ba,hle,hle/hle__66ed28dfde312a049a78b3ba,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ed2cfeaa8b7a0620149264,hle,hle/hle__66ed2cfeaa8b7a0620149264,2,24,0.9230769230769232,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ed2fb252c07b4611580699,hle,hle/hle__66ed2fb252c07b4611580699,2,24,0.9230769230769232,0.5,0.5,0.0,1.0,0.3608004185703496,-0.448885226069719,1.0304719822506123,0.1102027277009369,medium,0,0,True,False,True,False,1.0640488815470908
hle/hle/hle__66ed3c5dae789e6253eedddd,hle,hle/hle__66ed3c5dae789e6253eedddd,2,24,0.9230769230769232,0.5,0.5,0.0,1.0,0.3608004185703496,-0.448885226069719,1.0304719822506123,0.1102027277009369,medium,0,0,True,False,True,False,1.0640488815470908
hle/hle/hle__66ed3e7cd841eb51a985ca7f,hle,hle/hle__66ed3e7cd841eb51a985ca7f,2,24,0.9230769230769232,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ed458ed841eb51a985ca8d,hle,hle/hle__66ed458ed841eb51a985ca8d,2,24,0.9230769230769232,0.5,0.5,0.0,1.0,0.6391995814296505,0.448885226069719,1.0304719822506123,-0.1102027277009369,medium,0,0,True,False,False,False,0.9538461538461538
hle/hle/hle__66ed49b5f7d32ce7859d1f48,hle,hle/hle__66ed49b5f7d32ce7859d1f48,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ed4b33edca8147396f87f4,hle,hle/hle__66ed4b33edca8147396f87f4,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ed5611d94c2fb87ded8826,hle,hle/hle__66ed5611d94c2fb87ded8826,2,24,0.9230769230769232,0.5,0.5,0.0,1.0,0.3608004185703496,-0.448885226069719,1.0304719822506123,0.1102027277009369,medium,0,0,True,False,True,False,1.0640488815470908
hle/hle/hle__66ed58561d24f687ee9b06bb,hle,hle/hle__66ed58561d24f687ee9b06bb,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ed5e6a1d24f687ee9b06d1,hle,hle/hle__66ed5e6a1d24f687ee9b06d1,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ed5f1e85adbeda9f978022,hle,hle/hle__66ed5f1e85adbeda9f978022,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ed6347e50f3c9aca56e5f4,hle,hle/hle__66ed6347e50f3c9aca56e5f4,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ed86e620ed3db95f9901d3,hle,hle/hle__66ed86e620ed3db95f9901d3,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ed93471cbe5da13351cd67,hle,hle/hle__66ed93471cbe5da13351cd67,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ed96aec2becb9452e4d7b1,hle,hle/hle__66ed96aec2becb9452e4d7b1,2,24,0.9230769230769232,0.5,0.5,0.0,1.0,0.3608004185703496,-0.448885226069719,1.0304719822506123,0.1102027277009369,medium,0,0,True,False,True,False,1.0640488815470908
hle/hle/hle__66ed97d1c2becb9452e4d7b4,hle,hle/hle__66ed97d1c2becb9452e4d7b4,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66eda111ea64e37f9218600c,hle,hle/hle__66eda111ea64e37f9218600c,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66edb74f98f720a96783bd0e,hle,hle/hle__66edb74f98f720a96783bd0e,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66edbcd4d0ce7f9082f8d736,hle,hle/hle__66edbcd4d0ce7f9082f8d736,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66edc256d0ce7f9082f8d744,hle,hle/hle__66edc256d0ce7f9082f8d744,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66edc60801af2a724035ad4b,hle,hle/hle__66edc60801af2a724035ad4b,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66edd3dc1ee489494038d9eb,hle,hle/hle__66edd3dc1ee489494038d9eb,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66edd857a0ffa4c025458242,hle,hle/hle__66edd857a0ffa4c025458242,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66eddc58fcc3c877643b5f39,hle,hle/hle__66eddc58fcc3c877643b5f39,2,24,0.9230769230769232,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ede973564cb32b38cc8a4a,hle,hle/hle__66ede973564cb32b38cc8a4a,2,24,0.9230769230769232,0.5,0.5,0.0,1.0,0.3608004185703496,-0.448885226069719,1.0304719822506123,0.1102027277009369,medium,0,0,True,False,True,False,1.0640488815470908
hle/hle/hle__66ee01a4126fac9cef29cb8b,hle,hle/hle__66ee01a4126fac9cef29cb8b,2,24,0.9230769230769232,0.25,0.25,0.0,0.5,0.1804002092851748,-0.448885226069719,1.0304719822506123,0.1102027277009369,hard,0,0,True,False,True,False,0.7140488815470907
hle/hle/hle__66ee0b4d95cd6c1ce2259e50,hle,hle/hle__66ee0b4d95cd6c1ce2259e50,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ee158c5db68805b7d3d27b,hle,hle/hle__66ee158c5db68805b7d3d27b,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ee1745f77f20ac4db1fd7b,hle,hle/hle__66ee1745f77f20ac4db1fd7b,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ee386f26abf77702fa5a5d,hle,hle/hle__66ee386f26abf77702fa5a5d,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ee3918d7b2b78925bd20b6,hle,hle/hle__66ee3918d7b2b78925bd20b6,2,24,0.9230769230769232,0.5,0.5,0.0,1.0,0.3608004185703496,-0.448885226069719,1.0304719822506123,0.1102027277009369,medium,0,0,True,False,True,False,1.0640488815470908
hle/hle/hle__66ee60c50e499ab807af71f2,hle,hle/hle__66ee60c50e499ab807af71f2,2,24,0.9230769230769232,0.5,0.5,0.0,1.0,0.6391995814296505,0.448885226069719,1.0304719822506123,-0.1102027277009369,medium,0,0,True,False,False,False,0.9538461538461538
hle/hle/hle__66ee7549084dcacdcaac6437,hle,hle/hle__66ee7549084dcacdcaac6437,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ee81afdec0afc28a74dc93,hle,hle/hle__66ee81afdec0afc28a74dc93,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ee8c598124ad52c77de7ee,hle,hle/hle__66ee8c598124ad52c77de7ee,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ee93ba02314f06feb186cf,hle,hle/hle__66ee93ba02314f06feb186cf,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66eea759f76fda99cec44de6,hle,hle/hle__66eea759f76fda99cec44de6,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66eea9e29a4d46950f16c7f2,hle,hle/hle__66eea9e29a4d46950f16c7f2,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66eed40a01d60ceefc5e586c,hle,hle/hle__66eed40a01d60ceefc5e586c,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66eed8524a95bab59d824b95,hle,hle/hle__66eed8524a95bab59d824b95,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66eee253ae4c04f9d17d9420,hle,hle/hle__66eee253ae4c04f9d17d9420,2,24,0.9230769230769232,0.5,0.5,0.0,1.0,0.3608004185703496,-0.448885226069719,1.0304719822506123,0.1102027277009369,medium,0,0,True,False,True,False,1.0640488815470908
hle/hle/hle__66eee811093c534ea2673f87,hle,hle/hle__66eee811093c534ea2673f87,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66eeea0187ec4a6a04092e78,hle,hle/hle__66eeea0187ec4a6a04092e78,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66eef273278112bed8e1d96b,hle,hle/hle__66eef273278112bed8e1d96b,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66eefc79e487aa1349195d5f,hle,hle/hle__66eefc79e487aa1349195d5f,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ef0afb2bfc879851eeb93f,hle,hle/hle__66ef0afb2bfc879851eeb93f,2,24,0.9230769230769232,0.5,0.5,0.0,1.0,0.3608004185703496,-0.448885226069719,1.0304719822506123,0.1102027277009369,medium,0,0,True,False,True,False,1.0640488815470908
hle/hle/hle__66ef12031fef83a322e4131f,hle,hle/hle__66ef12031fef83a322e4131f,2,24,0.9230769230769232,0.5,0.5,0.0,1.0,0.6391995814296505,0.448885226069719,1.0304719822506123,-0.1102027277009369,medium,0,0,True,False,False,False,0.9538461538461538
hle/hle/hle__66ef20a50312bf74c8ff43a0,hle,hle/hle__66ef20a50312bf74c8ff43a0,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ef2a1b8829dedb61d5627a,hle,hle/hle__66ef2a1b8829dedb61d5627a,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ef2b318829dedb61d5627e,hle,hle/hle__66ef2b318829dedb61d5627e,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ef37d1e2195ad810081d37,hle,hle/hle__66ef37d1e2195ad810081d37,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ef3be2b8a1ba6e0ba23496,hle,hle/hle__66ef3be2b8a1ba6e0ba23496,2,24,0.9230769230769232,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ef3de8b8a1ba6e0ba23498,hle,hle/hle__66ef3de8b8a1ba6e0ba23498,2,24,0.9230769230769232,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ef5b2ee2bec3c64e8e4415,hle,hle/hle__66ef5b2ee2bec3c64e8e4415,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ef5d6513bb3ffb31829b6f,hle,hle/hle__66ef5d6513bb3ffb31829b6f,2,24,0.9230769230769232,0.5,0.5,0.0,1.0,0.3608004185703496,-0.448885226069719,1.0304719822506123,0.1102027277009369,medium,0,0,True,False,True,False,1.0640488815470908
hle/hle/hle__66ef5e39a57b7ef1047d2f58,hle,hle/hle__66ef5e39a57b7ef1047d2f58,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ef7b50d3cdb68693dc3f5c,hle,hle/hle__66ef7b50d3cdb68693dc3f5c,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ef7b798ec4c5bfcdb205fc,hle,hle/hle__66ef7b798ec4c5bfcdb205fc,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66ef98088171e6ed71be1454,hle,hle/hle__66ef98088171e6ed71be1454,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66efa01e327e4a95dc760d01,hle,hle/hle__66efa01e327e4a95dc760d01,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66efbf654a006318b6b4e256,hle,hle/hle__66efbf654a006318b6b4e256,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66efc68bd7d1b7b37f6e1681,hle,hle/hle__66efc68bd7d1b7b37f6e1681,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66efd054c04acd134cc4bb36,hle,hle/hle__66efd054c04acd134cc4bb36,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66efe2bd21f9ff1dde1c4837,hle,hle/hle__66efe2bd21f9ff1dde1c4837,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66f0247d8777dcd82dba8253,hle,hle/hle__66f0247d8777dcd82dba8253,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66f02cc56ea864e80ba2d3d7,hle,hle/hle__66f02cc56ea864e80ba2d3d7,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66f02d3f022a2fa8918f215c,hle,hle/hle__66f02d3f022a2fa8918f215c,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66f02e237e0e9c9b46db0db3,hle,hle/hle__66f02e237e0e9c9b46db0db3,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66f03563a291f119cd841967,hle,hle/hle__66f03563a291f119cd841967,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66f052e814be84cc1edd3fbd,hle,hle/hle__66f052e814be84cc1edd3fbd,2,24,0.9230769230769232,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66f059e79e9f029011633cba,hle,hle/hle__66f059e79e9f029011633cba,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66f05a0644e8181fd0e3f69b,hle,hle/hle__66f05a0644e8181fd0e3f69b,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66f05d93454a69621ec1badc,hle,hle/hle__66f05d93454a69621ec1badc,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66f05e67d297cdebd9abb742,hle,hle/hle__66f05e67d297cdebd9abb742,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66f095153f4896d6fb81ca59,hle,hle/hle__66f095153f4896d6fb81ca59,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66f0bc36c6a29a8fa8010813,hle,hle/hle__66f0bc36c6a29a8fa8010813,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66f0ce4bba6f1855fcaa5af3,hle,hle/hle__66f0ce4bba6f1855fcaa5af3,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66f0dab31f3d7fb98443ad69,hle,hle/hle__66f0dab31f3d7fb98443ad69,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66f0ed63707a9da209d68e4f,hle,hle/hle__66f0ed63707a9da209d68e4f,2,24,0.9230769230769232,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66f0f4efd23ed0ac5f43b25f,hle,hle/hle__66f0f4efd23ed0ac5f43b25f,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66f0f65fd23ed0ac5f43b260,hle,hle/hle__66f0f65fd23ed0ac5f43b260,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66f1058e1ce23c0620f1efd8,hle,hle/hle__66f1058e1ce23c0620f1efd8,2,24,0.9230769230769232,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66f1384dba7cd382e52dc0c6,hle,hle/hle__66f1384dba7cd382e52dc0c6,2,24,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False,0.0038461538461538464
hle/hle/hle__66f162bd5542aa4ebe64481e,hle,hle/hle__66f162bd5542aa4ebe64481e,2,24,0.9230769230769232,0.5,0.5,0.0,1.0,0.3608004185703496,-0.448885226069719,1.0304719822506123,0.1102027277009369,medium,0,0,True,False,True,False,1.0640488815470908
hle/hle/hle__66f19a7b768aced3a5e2ba8a,hle,hle/hle__66f19a7b768aced3a5e2ba8a,2,24,0.9230769230769232,0.5,0.5,0.0,1.0,0.3608004185703496,-0.448885226069719,1.0304719822506123,0.1102027277009369,medium,0,0,True,False,True,False,1.0640488815470908
